amount,payment_method,merchant_category,subscription_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovered
1908.08,upi,healthcare,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,7,4,3,3,0.4285714285714285,14,6,1,0
485.61,debit_card,healthcare,active,network_failure,NETWORK_ERROR,1,2,1,1,0,0.5,15,6,1,0
2510.57,upi,travel,active,transient,PROCESSING_TIMEOUT,1,16,15,1,1,0.0625,16,6,1,1
1124.08,credit_card,healthcare,past_due,insufficient_funds,BALANCE_LOW,1,25,13,12,9,0.48,16,6,1,0
813.32,credit_card,healthcare,none,insufficient_funds,BALANCE_LOW,1,13,10,3,0,0.2307692307692307,16,6,1,0
814.03,wallet,saas,none,transient,PROCESSING_TIMEOUT,1,21,17,4,3,0.1904761904761904,17,6,1,1
851.33,upi,food,none,transient,GATEWAY_TIMEOUT,3,24,23,1,1,0.0416666666666666,18,6,1,1
1951.4,debit_card,ecommerce,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,28,22,6,1,0.2142857142857142,18,6,1,0
1186.85,credit_card,food,none,network_failure,NETWORK_ERROR,3,17,17,0,0,0.0,20,6,1,0
2163.96,credit_card,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,17,10,7,1,0.4117647058823529,21,6,1,0
2101.08,upi,education,active,insufficient_funds,BALANCE_LOW,1,19,13,6,3,0.3157894736842105,0,0,0,0
424.78,netbanking,food,none,transient,PROCESSING_TIMEOUT,2,18,14,4,1,0.2222222222222222,1,0,0,1
5144.98,upi,ecommerce,none,authentication_failure,AUTH_FAILED,1,6,3,3,2,0.5,4,0,0,1
1478.33,upi,saas,none,network_failure,CONNECTION_FAILED,1,7,5,2,0,0.2857142857142857,4,0,0,1
2695.58,upi,education,none,transient,GATEWAY_TIMEOUT,1,3,3,0,0,0.0,4,0,0,1
2476.79,debit_card,ecommerce,none,insufficient_funds,BALANCE_LOW,2,1,0,1,1,1.0,5,0,0,0
2649.53,netbanking,travel,past_due,unknown,UNKNOWN_ERROR,2,21,20,1,1,0.0476190476190476,5,0,0,0
6777.02,upi,ecommerce,active,insufficient_funds,BALANCE_LOW,1,12,5,7,7,0.5833333333333334,6,0,0,0
920.14,credit_card,ecommerce,none,transient,PROCESSING_TIMEOUT,2,4,2,2,0,0.5,6,0,0,1
4966.19,netbanking,food,none,network_failure,NETWORK_ERROR,1,27,24,3,3,0.1111111111111111,7,0,0,1
2996.96,upi,travel,active,network_failure,NETWORK_ERROR,2,6,6,0,0,0.0,7,0,0,1
1967.41,credit_card,healthcare,none,authentication_failure,AUTH_FAILED,2,19,19,0,0,0.0,9,0,0,1
1410.99,upi,travel,none,authentication_failure,AUTH_FAILED,1,21,15,6,1,0.2857142857142857,11,0,0,0
5078.81,upi,saas,active,transient,GATEWAY_TIMEOUT,2,4,3,1,1,0.25,11,0,0,1
4386.63,credit_card,healthcare,active,transient,PROCESSING_TIMEOUT,1,17,17,0,0,0.0,12,0,0,1
1474.75,credit_card,food,active,network_failure,CONNECTION_FAILED,3,4,2,2,1,0.5,14,0,0,0
780.32,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,9,7,2,2,0.2222222222222222,14,0,0,1
5040.54,netbanking,ecommerce,none,transient,GATEWAY_TIMEOUT,3,28,19,9,0,0.3214285714285714,14,0,0,0
1870.3,netbanking,ecommerce,active,insufficient_funds,BALANCE_LOW,1,11,10,1,0,0.0909090909090909,15,0,0,1
2525.23,upi,food,past_due,insufficient_funds,BALANCE_LOW,1,23,18,5,5,0.217391304347826,15,0,0,1
843.62,debit_card,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,3,3,0,0,0.0,16,0,0,0
1476.68,wallet,food,past_due,insufficient_funds,INSUFFICIENT_FUNDS,2,8,8,0,0,0.0,16,0,0,0
1759.84,upi,food,none,transient,GATEWAY_TIMEOUT,1,24,18,6,3,0.25,16,0,0,0
300.42,upi,travel,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,11,6,5,2,0.4545454545454545,16,0,0,0
2312.09,upi,travel,active,unknown,UNKNOWN_ERROR,1,22,19,3,3,0.1363636363636363,18,0,0,1
1559.97,credit_card,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,12,7,5,2,0.4166666666666667,19,0,0,1
8022.8,debit_card,saas,active,transient,GATEWAY_TIMEOUT,1,13,11,2,1,0.1538461538461538,19,0,0,1
997.58,wallet,ecommerce,none,transient,PROCESSING_TIMEOUT,2,25,22,3,3,0.12,20,0,0,0
1023.78,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,29,29,0,0,0.0,23,0,0,1
2108.77,debit_card,healthcare,active,merchant_error,INVALID_REQUEST,1,28,27,1,0,0.0357142857142857,0,1,0,1
1372.43,credit_card,food,active,transient,GATEWAY_TIMEOUT,1,25,23,2,0,0.08,3,1,0,0
2154.99,credit_card,food,none,transient,GATEWAY_TIMEOUT,3,28,19,9,1,0.3214285714285714,5,1,0,0
776.39,credit_card,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,23,21,2,1,0.0869565217391304,6,1,0,0
1264.49,debit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,1,2,2,0,0,0.0,7,1,0,1
294.66,debit_card,healthcare,none,unknown,UNKNOWN_ERROR,2,21,18,3,3,0.1428571428571428,8,1,0,1
5330.15,credit_card,healthcare,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,3,3,0,0,0.0,8,1,0,1
7319.78,credit_card,education,none,insufficient_funds,INSUFFICIENT_FUNDS,3,27,24,3,3,0.1111111111111111,10,1,0,0
1246.32,upi,saas,active,unknown,UNKNOWN_ERROR,1,14,11,3,0,0.2142857142857142,10,1,0,0
904.85,netbanking,travel,none,unknown,UNKNOWN_ERROR,1,22,15,7,4,0.3181818181818182,11,1,0,0
2549.37,upi,saas,active,transient,PROCESSING_TIMEOUT,1,29,21,8,4,0.2758620689655172,12,1,0,1
1623.07,credit_card,saas,active,unknown,UNKNOWN_ERROR,2,19,14,5,0,0.2631578947368421,13,1,0,1
3554.35,upi,food,none,network_failure,CONNECTION_FAILED,1,2,2,0,0,0.0,13,1,0,0
328.65,upi,healthcare,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,29,21,8,5,0.2758620689655172,14,1,0,0
3157.18,upi,food,none,expired_payment_method,CARD_EXPIRED,2,16,14,2,1,0.125,14,1,0,1
3464.62,credit_card,food,none,transient,GATEWAY_TIMEOUT,2,20,15,5,1,0.25,16,1,0,0
2847.47,netbanking,healthcare,none,insufficient_funds,BALANCE_LOW,1,11,10,1,1,0.0909090909090909,16,1,0,0
1580.41,upi,healthcare,none,authentication_failure,AUTH_FAILED,2,18,16,2,0,0.1111111111111111,17,1,0,1
5146.26,debit_card,ecommerce,none,insufficient_funds,BALANCE_LOW,2,26,18,8,3,0.3076923076923077,17,1,0,0
4385.93,credit_card,saas,active,merchant_error,INVALID_REQUEST,2,8,4,4,3,0.5,18,1,0,0
537.23,upi,healthcare,past_due,transient,GATEWAY_TIMEOUT,1,18,17,1,1,0.0555555555555555,18,1,0,1
816.44,credit_card,education,active,transient,PROCESSING_TIMEOUT,1,28,12,16,3,0.5714285714285714,19,1,0,1
495.39,upi,healthcare,past_due,authentication_failure,OTP_FAILED,1,1,1,0,0,0.0,22,1,0,0
866.91,netbanking,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,20,19,1,0,0.05,23,1,0,0
1579.46,debit_card,education,none,transient,PROCESSING_TIMEOUT,2,17,15,2,2,0.1176470588235294,0,2,0,1
710.8,debit_card,food,none,transient,PROCESSING_TIMEOUT,1,11,10,1,1,0.0909090909090909,1,2,0,1
3590.21,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,12,12,0,0,0.0,2,2,0,1
4877.55,wallet,travel,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,15,15,0,0,0.0,2,2,0,1
1555.63,upi,ecommerce,active,expired_payment_method,CARD_EXPIRED,3,16,14,2,0,0.125,2,2,0,0
1412.56,credit_card,travel,none,network_failure,NETWORK_ERROR,2,14,12,2,0,0.1428571428571428,3,2,0,0
623.51,upi,travel,active,network_failure,NETWORK_ERROR,1,26,25,1,1,0.0384615384615384,4,2,0,0
2663.68,upi,ecommerce,active,insufficient_funds,BALANCE_LOW,1,2,2,0,0,0.0,4,2,0,0
919.25,credit_card,travel,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,16,9,7,5,0.4375,5,2,0,0
1563.17,upi,education,none,insufficient_funds,BALANCE_LOW,1,8,7,1,1,0.125,6,2,0,1
1946.88,credit_card,ecommerce,none,insufficient_funds,BALANCE_LOW,1,25,19,6,1,0.24,6,2,0,1
1574.85,upi,healthcare,past_due,insufficient_funds,BALANCE_LOW,3,27,23,4,0,0.1481481481481481,9,2,0,0
7524.53,upi,healthcare,active,unknown,UNKNOWN_ERROR,1,23,17,6,2,0.2608695652173913,10,2,0,0
6484.81,credit_card,travel,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,12,11,1,0,0.0833333333333333,11,2,0,0
4686.23,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,2,4,4,0,0,0.0,12,2,0,0
741.72,upi,healthcare,none,insufficient_funds,BALANCE_LOW,2,9,6,3,3,0.3333333333333333,12,2,0,1
1369.23,upi,ecommerce,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,18,14,4,2,0.2222222222222222,14,2,0,0
1850.85,netbanking,food,active,insufficient_funds,INSUFFICIENT_FUNDS,2,21,15,6,0,0.2857142857142857,16,2,0,0
1780.76,debit_card,education,active,network_failure,NETWORK_ERROR,3,18,11,7,1,0.3888888888888889,20,2,0,1
6866.17,debit_card,ecommerce,active,expired_payment_method,CARD_EXPIRED,1,20,10,10,7,0.5,20,2,0,0
104.84,upi,saas,past_due,authentication_failure,AUTH_FAILED,1,4,4,0,0,0.0,20,2,0,1
317.88,debit_card,saas,active,expired_payment_method,CARD_EXPIRED,3,19,18,1,1,0.0526315789473684,21,2,0,0
598.62,netbanking,ecommerce,past_due,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,19,19,0,0,0.0,23,2,0,0
1052.86,credit_card,healthcare,active,unknown,UNKNOWN_ERROR,2,18,16,2,0,0.1111111111111111,23,2,0,0
2774.89,upi,healthcare,active,authentication_failure,AUTH_FAILED,2,23,9,14,12,0.6086956521739131,3,3,0,0
4223.67,upi,healthcare,past_due,transient,PROCESSING_TIMEOUT,1,17,16,1,0,0.0588235294117647,4,3,0,0
3445.9,upi,education,active,transient,GATEWAY_TIMEOUT,2,2,2,0,0,0.0,4,3,0,0
833.06,upi,ecommerce,none,network_failure,CONNECTION_FAILED,2,11,11,0,0,0.0,5,3,0,0
1007.22,credit_card,education,none,network_failure,CONNECTION_FAILED,1,20,15,5,2,0.25,5,3,0,0
1919.88,credit_card,travel,none,transient,PROCESSING_TIMEOUT,1,20,20,0,0,0.0,9,3,0,1
1153.28,upi,ecommerce,active,merchant_error,INVALID_REQUEST,2,15,9,6,5,0.4,10,3,0,0
1120.3,upi,food,none,insufficient_funds,INSUFFICIENT_FUNDS,2,16,15,1,0,0.0625,11,3,0,0
2283.21,upi,travel,active,authentication_failure,AUTH_FAILED,1,7,5,2,1,0.2857142857142857,13,3,0,1
1490.09,upi,saas,none,unknown,UNKNOWN_ERROR,2,24,18,6,1,0.25,14,3,0,0
2419.62,upi,healthcare,none,unknown,UNKNOWN_ERROR,1,14,12,2,2,0.1428571428571428,15,3,0,0
968.0,upi,travel,none,transient,PROCESSING_TIMEOUT,1,13,12,1,0,0.0769230769230769,16,3,0,1
413.29,upi,education,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,1,1,0,0,0.0,17,3,0,1
824.47,netbanking,education,past_due,insufficient_funds,BALANCE_LOW,1,19,16,3,2,0.1578947368421052,17,3,0,1
860.77,netbanking,ecommerce,past_due,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,15,12,3,0,0.2,18,3,0,0
602.59,upi,education,none,authentication_failure,AUTH_FAILED,3,17,15,2,2,0.1176470588235294,18,3,0,0
1107.57,upi,education,none,transient,GATEWAY_TIMEOUT,2,21,17,4,0,0.1904761904761904,19,3,0,0
4189.98,upi,education,none,transient,PROCESSING_TIMEOUT,2,17,16,1,0,0.0588235294117647,21,3,0,1
1116.34,credit_card,food,active,transient,PROCESSING_TIMEOUT,2,18,15,3,1,0.1666666666666666,21,3,0,0
2820.7,upi,ecommerce,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,13,8,5,1,0.3846153846153846,22,3,0,0
1473.05,credit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,11,10,1,0,0.0909090909090909,23,3,0,0
733.98,upi,saas,active,network_failure,NETWORK_ERROR,1,18,16,2,0,0.1111111111111111,0,4,0,0
1930.71,debit_card,travel,active,transient,GATEWAY_TIMEOUT,1,13,12,1,0,0.0769230769230769,1,4,0,1
3105.41,upi,education,past_due,unknown,UNKNOWN_ERROR,1,18,14,4,2,0.2222222222222222,2,4,0,1
1080.94,wallet,saas,active,authentication_failure,OTP_FAILED,3,13,9,4,1,0.3076923076923077,3,4,0,0
907.04,credit_card,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,2,2,0,0,0.0,4,4,0,0
3194.7,credit_card,food,active,insufficient_funds,INSUFFICIENT_FUNDS,3,17,14,3,0,0.1764705882352941,5,4,0,0
1082.23,wallet,healthcare,none,transient,PROCESSING_TIMEOUT,2,2,2,0,0,0.0,6,4,0,0
1353.94,upi,food,past_due,transient,GATEWAY_TIMEOUT,3,17,13,4,3,0.2352941176470588,7,4,0,0
2769.78,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,1,6,6,0,0,0.0,8,4,0,0
873.93,netbanking,ecommerce,none,transient,PROCESSING_TIMEOUT,1,26,19,7,7,0.2692307692307692,8,4,0,1
5402.19,upi,saas,none,insufficient_funds,BALANCE_LOW,1,23,22,1,1,0.0434782608695652,9,4,0,0
1022.03,upi,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,2,17,14,3,0,0.1764705882352941,10,4,0,0
2379.64,upi,food,active,insufficient_funds,BALANCE_LOW,1,19,16,3,3,0.1578947368421052,10,4,0,1
1280.58,netbanking,saas,active,transient,PROCESSING_TIMEOUT,3,4,3,1,1,0.25,11,4,0,1
874.81,credit_card,healthcare,past_due,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,24,18,6,0,0.25,14,4,0,0
3246.96,debit_card,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,6,4,2,2,0.3333333333333333,14,4,0,0
954.43,netbanking,travel,active,transient,GATEWAY_TIMEOUT,2,6,3,3,1,0.5,14,4,0,1
1021.76,upi,food,active,transient,GATEWAY_TIMEOUT,3,17,15,2,0,0.1176470588235294,16,4,0,0
378.13,upi,education,none,insufficient_funds,BALANCE_LOW,1,24,17,7,2,0.2916666666666667,16,4,0,0
1261.66,wallet,ecommerce,active,authentication_failure,AUTH_FAILED,3,17,16,1,0,0.0588235294117647,17,4,0,1
1098.9,upi,food,none,authentication_failure,AUTH_FAILED,1,2,0,2,1,1.0,17,4,0,0
862.55,netbanking,food,none,merchant_error,INVALID_REQUEST,2,17,13,4,3,0.2352941176470588,19,4,0,0
5073.24,credit_card,ecommerce,none,merchant_error,INVALID_REQUEST,2,24,16,8,5,0.3333333333333333,20,4,0,0
832.01,debit_card,saas,none,transient,GATEWAY_TIMEOUT,1,5,5,0,0,0.0,21,4,0,1
3828.33,upi,food,active,transient,GATEWAY_TIMEOUT,3,20,18,2,1,0.1,21,4,0,0
3071.1,upi,education,none,authentication_failure,OTP_FAILED,2,26,21,5,1,0.1923076923076923,23,4,0,0
515.48,upi,food,none,authentication_failure,OTP_FAILED,2,3,2,1,0,0.3333333333333333,23,4,0,1
4159.17,wallet,food,none,network_failure,NETWORK_ERROR,1,2,2,0,0,0.0,23,4,0,0
4856.87,wallet,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,4,3,1,1,0.25,0,5,1,0
3042.89,upi,food,none,unknown,UNKNOWN_ERROR,1,14,13,1,1,0.0714285714285714,1,5,1,0
3042.61,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,2,13,13,0,0,0.0,1,5,1,0
633.31,upi,food,none,insufficient_funds,BALANCE_LOW,1,24,20,4,3,0.1666666666666666,2,5,1,1
1871.99,upi,saas,none,transient,GATEWAY_TIMEOUT,1,12,9,3,0,0.25,2,5,1,0
2660.25,upi,education,none,transient,GATEWAY_TIMEOUT,2,18,17,1,0,0.0555555555555555,5,5,1,1
2851.97,upi,travel,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,22,18,4,2,0.1818181818181818,6,5,1,0
1449.56,netbanking,travel,none,expired_payment_method,CARD_EXPIRED,1,29,25,4,0,0.1379310344827586,7,5,1,1
1352.81,wallet,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,3,3,0,0,0.0,10,5,1,0
1999.08,wallet,ecommerce,none,insufficient_funds,BALANCE_LOW,2,19,16,3,3,0.1578947368421052,10,5,1,0
1125.67,upi,travel,none,transient,GATEWAY_TIMEOUT,1,17,12,5,3,0.2941176470588235,11,5,1,1
518.49,credit_card,food,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,28,19,9,9,0.3214285714285714,11,5,1,1
2263.75,upi,food,none,transient,PROCESSING_TIMEOUT,3,20,12,8,8,0.4,12,5,1,1
810.37,netbanking,saas,active,authentication_failure,OTP_FAILED,1,16,11,5,1,0.3125,14,5,1,0
2896.05,credit_card,education,none,transient,PROCESSING_TIMEOUT,2,11,11,0,0,0.0,19,5,1,0
3422.35,credit_card,food,none,transient,PROCESSING_TIMEOUT,1,21,19,2,1,0.0952380952380952,20,5,1,1
1717.21,upi,food,none,network_failure,NETWORK_ERROR,1,29,23,6,5,0.2068965517241379,21,5,1,0
8143.23,credit_card,travel,none,transient,GATEWAY_TIMEOUT,1,17,16,1,1,0.0588235294117647,22,5,1,1
4626.65,credit_card,food,none,insufficient_funds,BALANCE_LOW,3,11,11,0,0,0.0,0,6,1,0
2532.76,upi,food,past_due,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,28,26,2,0,0.0714285714285714,2,6,1,1
878.74,credit_card,food,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,16,14,2,1,0.125,3,6,1,1
573.37,credit_card,saas,none,insufficient_funds,BALANCE_LOW,1,14,9,5,1,0.3571428571428571,3,6,1,0
1382.36,netbanking,travel,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,11,8,3,2,0.2727272727272727,4,6,1,0
4090.51,upi,healthcare,active,network_failure,CONNECTION_FAILED,1,13,11,2,0,0.1538461538461538,4,6,1,1
628.06,debit_card,education,none,transient,PROCESSING_TIMEOUT,2,4,3,1,0,0.25,5,6,1,1
844.62,upi,saas,active,transient,GATEWAY_TIMEOUT,1,7,6,1,0,0.1428571428571428,7,6,1,1
2875.74,debit_card,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,16,14,2,0,0.125,7,6,1,0
5390.49,upi,food,active,insufficient_funds,BALANCE_LOW,2,17,14,3,2,0.1764705882352941,7,6,1,0
7130.06,credit_card,healthcare,none,authentication_failure,AUTH_FAILED,2,19,18,1,1,0.0526315789473684,8,6,1,0
1191.17,credit_card,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,1,17,13,4,3,0.2352941176470588,8,6,1,1
3737.97,debit_card,ecommerce,none,authentication_failure,OTP_FAILED,1,18,10,8,2,0.4444444444444444,8,6,1,0
2182.8,upi,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,2,15,15,0,0,0.0,9,6,1,1
1085.7,upi,travel,none,authentication_failure,AUTH_FAILED,2,27,23,4,0,0.1481481481481481,10,6,1,1
1483.29,credit_card,healthcare,none,unknown,UNKNOWN_ERROR,1,22,19,3,3,0.1363636363636363,11,6,1,1
2433.9,credit_card,saas,active,insufficient_funds,BALANCE_LOW,2,13,8,5,4,0.3846153846153846,13,6,1,1
2692.31,debit_card,healthcare,none,insufficient_funds,BALANCE_LOW,1,6,3,3,3,0.5,14,6,1,0
2966.08,credit_card,education,active,network_failure,NETWORK_ERROR,1,27,19,8,8,0.2962962962962963,14,6,1,0
1306.66,credit_card,food,active,transient,PROCESSING_TIMEOUT,2,14,12,2,2,0.1428571428571428,15,6,1,0
2937.39,upi,food,active,authentication_failure,AUTH_FAILED,3,25,23,2,2,0.08,16,6,1,0
7286.79,debit_card,travel,past_due,unknown,UNKNOWN_ERROR,1,15,12,3,1,0.2,16,6,1,0
402.57,credit_card,food,none,network_failure,NETWORK_ERROR,1,24,17,7,3,0.2916666666666667,16,6,1,1
687.22,credit_card,ecommerce,none,network_failure,CONNECTION_FAILED,2,14,7,7,3,0.5,17,6,1,0
3198.77,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,2,28,23,5,4,0.1785714285714285,17,6,1,0
2163.87,credit_card,saas,none,transient,PROCESSING_TIMEOUT,1,25,17,8,1,0.32,19,6,1,0
737.58,credit_card,saas,active,insufficient_funds,BALANCE_LOW,1,22,15,7,1,0.3181818181818182,21,6,1,1
941.39,credit_card,healthcare,none,insufficient_funds,BALANCE_LOW,2,28,26,2,2,0.0714285714285714,22,6,1,0
588.28,credit_card,education,active,insufficient_funds,BALANCE_LOW,3,15,14,1,1,0.0666666666666666,22,6,1,0
8607.67,debit_card,ecommerce,active,network_failure,CONNECTION_FAILED,2,29,25,4,2,0.1379310344827586,22,6,1,0
1764.27,upi,food,active,authentication_failure,OTP_FAILED,1,6,5,1,0,0.1666666666666666,22,6,1,1
1322.47,upi,education,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,2,2,0,0,0.0,23,6,1,0
542.24,upi,travel,none,unknown,UNKNOWN_ERROR,3,26,20,6,4,0.2307692307692307,23,6,1,0
994.54,credit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,2,20,19,1,0,0.05,0,0,0,0
1638.66,debit_card,food,active,authentication_failure,OTP_FAILED,2,22,18,4,2,0.1818181818181818,1,0,0,0
2122.75,credit_card,education,active,transient,GATEWAY_TIMEOUT,1,1,1,0,0,0.0,1,0,0,1
1798.37,debit_card,travel,past_due,authentication_failure,AUTH_FAILED,1,6,4,2,2,0.3333333333333333,2,0,0,0
3758.0,netbanking,food,none,expired_payment_method,CARD_EXPIRED,1,9,7,2,0,0.2222222222222222,2,0,0,1
3585.91,upi,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,19,15,4,2,0.2105263157894736,3,0,0,1
374.04,credit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,2,23,19,4,0,0.1739130434782608,4,0,0,0
4290.49,wallet,food,active,insufficient_funds,INSUFFICIENT_FUNDS,3,23,22,1,1,0.0434782608695652,4,0,0,0
1497.41,netbanking,saas,active,network_failure,NETWORK_ERROR,1,16,14,2,0,0.125,5,0,0,1
914.58,upi,ecommerce,none,unknown,UNKNOWN_ERROR,2,7,3,4,2,0.5714285714285714,5,0,0,0
2233.9,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,22,16,6,0,0.2727272727272727,6,0,0,1
2551.68,netbanking,healthcare,past_due,network_failure,NETWORK_ERROR,1,3,3,0,0,0.0,7,0,0,1
5585.77,debit_card,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,21,18,3,3,0.1428571428571428,8,0,0,0
2459.46,netbanking,saas,none,transient,GATEWAY_TIMEOUT,1,23,22,1,1,0.0434782608695652,12,0,0,1
1993.69,upi,travel,none,insufficient_funds,BALANCE_LOW,1,29,24,5,0,0.1724137931034483,18,0,0,0
889.24,upi,education,none,authentication_failure,OTP_FAILED,2,15,10,5,3,0.3333333333333333,19,0,0,1
1869.85,debit_card,saas,none,transient,GATEWAY_TIMEOUT,1,3,3,0,0,0.0,21,0,0,1
627.11,credit_card,food,none,transient,GATEWAY_TIMEOUT,1,6,5,1,0,0.1666666666666666,21,0,0,0
381.36,netbanking,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,20,17,3,3,0.15,22,0,0,1
2319.02,credit_card,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,21,21,0,0,0.0,22,0,0,1
1089.73,upi,education,none,merchant_error,INVALID_REQUEST,2,14,7,7,4,0.5,0,1,0,0
1030.47,upi,food,none,unknown,UNKNOWN_ERROR,2,25,12,13,13,0.52,1,1,0,1
2341.38,credit_card,ecommerce,none,transient,PROCESSING_TIMEOUT,1,16,15,1,0,0.0625,2,1,0,1
1718.12,upi,healthcare,none,transient,PROCESSING_TIMEOUT,1,3,3,0,0,0.0,3,1,0,0
1474.01,upi,food,none,insufficient_funds,BALANCE_LOW,3,11,10,1,0,0.0909090909090909,4,1,0,0
2696.89,debit_card,travel,active,insufficient_funds,BALANCE_LOW,1,26,17,9,8,0.3461538461538461,4,1,0,1
2260.98,debit_card,saas,none,authentication_failure,OTP_FAILED,2,7,7,0,0,0.0,5,1,0,1
2287.06,netbanking,education,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,5,4,1,1,0.2,6,1,0,0
963.25,debit_card,education,active,authentication_failure,OTP_FAILED,1,28,24,4,0,0.1428571428571428,6,1,0,0
437.99,upi,education,none,network_failure,NETWORK_ERROR,1,10,9,1,0,0.1,7,1,0,1
3230.59,debit_card,education,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,5,5,0,0,0.0,7,1,0,0
2744.17,upi,saas,none,insufficient_funds,BALANCE_LOW,3,25,22,3,2,0.12,8,1,0,0
242.26,debit_card,food,active,authentication_failure,AUTH_FAILED,1,1,1,0,0,0.0,9,1,0,1
5524.59,credit_card,ecommerce,none,network_failure,CONNECTION_FAILED,1,18,10,8,1,0.4444444444444444,10,1,0,0
4977.16,wallet,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,25,23,2,1,0.08,11,1,0,0
1144.29,upi,food,active,insufficient_funds,BALANCE_LOW,1,29,27,2,2,0.0689655172413793,12,1,0,0
8181.76,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,2,7,7,0,0,0.0,12,1,0,1
2536.08,upi,healthcare,none,authentication_failure,AUTH_FAILED,1,29,23,6,2,0.2068965517241379,15,1,0,1
1188.92,upi,food,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,3,2,1,0,0.3333333333333333,16,1,0,0
1611.65,credit_card,education,none,insufficient_funds,BALANCE_LOW,3,13,9,4,1,0.3076923076923077,17,1,0,0
4302.62,upi,travel,active,insufficient_funds,BALANCE_LOW,1,21,19,2,2,0.0952380952380952,18,1,0,0
6927.35,upi,travel,none,transient,PROCESSING_TIMEOUT,1,29,18,11,6,0.3793103448275862,19,1,0,0
571.78,credit_card,food,active,authentication_failure,AUTH_FAILED,3,2,1,1,0,0.5,20,1,0,0
5024.71,upi,education,past_due,authentication_failure,AUTH_FAILED,2,23,17,6,1,0.2608695652173913,21,1,0,1
6612.44,upi,saas,none,expired_payment_method,CARD_EXPIRED,2,17,15,2,1,0.1176470588235294,22,1,0,0
6950.47,upi,healthcare,past_due,authentication_failure,OTP_FAILED,1,4,2,2,1,0.5,23,1,0,1
1308.17,debit_card,travel,active,transient,PROCESSING_TIMEOUT,3,22,20,2,1,0.0909090909090909,0,2,0,0
1502.55,credit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,3,10,9,1,1,0.1,1,2,0,0
1114.7,credit_card,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,1,19,13,6,1,0.3157894736842105,2,2,0,0
